num_lines,num_chars,num_tokens,num_IfStmt,avgTokenLength,numMethods,avgMethodLength,numSwitchStmt,numOfLoops,is_ai_generated
88,2174,343,4,6.33819242,1,14,0,0,0
61,1227,205,2,5.985365854,7,2,0,0,1
24,409,79,0,5.17721519,2,2,0,0,1
42,832,179,2,4.648044693,2,6,0,3,1
29,759,124,0,6.120967742,1,12,0,1,0
46,867,118,0,7.347457627,8,2,0,0,1
119,2762,516,0,5.352713178,9,2,0,0,0
100,4101,327,2,12.5412844,2,32,0,2,1
180,5281,445,9,11.86741573,2,7,0,0,0
73,2366,255,1,9.278431373,2,5,0,0,1
26,764,115,4,6.643478261,1,22,0,1,1
53,1206,140,1,8.614285714,5,7,0,0,0
114,3389,376,6,9.013297872,4,3,2,0,0
8,180,32,0,5.625,0,0,0,0,1
159,5799,655,10,8.853435115,9,7,0,1,1
53,2475,342,0,7.236842105,4,0,0,0,0
67,1686,298,0,5.657718121,1,18,0,3,1
13,212,38,0,5.578947368,1,0,0,0,0
42,1234,118,0,10.45762712,1,7,0,0,1
58,1058,206,0,5.13592233,2,7,7,0,0
41,898,139,3,6.460431655,4,5,0,0,1
45,1076,197,0,5.461928934,0,0,0,1,0
66,1517,182,0,8.335164835,6,7,0,0,0
80,3035,352,9,8.622159091,5,2,0,0,0
134,4255,408,17,10.42892157,3,29,0,3,0
44,1472,265,0,5.554716981,1,0,0,0,0
44,1265,233,0,5.429184549,1,12,0,0,1
113,4164,395,0,10.54177215,8,3,0,0,1
51,1578,315,0,5.00952381,2,13,0,0,1
105,2486,373,0,6.664879357,28,2,0,0,0
176,7513,922,7,8.148590022,31,1,1,1,1
25,595,93,1,6.397849462,1,15,0,1,1
43,955,137,0,6.97080292,2,13,0,0,0
79,2043,206,0,9.917475728,23,0,0,0,0
116,4640,402,0,11.54228856,8,3,0,0,0
76,1833,190,1,9.647368421,2,7,0,0,0
40,965,132,0,7.310606061,2,10,0,1,0
323,10553,10553,29,8.238095238,37,13,5,2,1
59,945,147,0,6.428571429,3,6,0,0,0
58,1302,187,0,6.962566845,2,2,0,0,0
88,2206,259,1,8.517374517,2,2,0,0,1
115,2157,414,0,5.210144928,13,2,0,0,1
609,19454,2142,57,9.0821662,42,18,5,2,0
51,1137,196,1,5.801020408,1,26,0,3,1
56,1332,152,2,8.763157895,2,13,0,0,1
81,2508,273,4,9.186813187,7,20,1,0,0
46,925,184,2,5.027173913,7,2,0,0,1
19,363,75,0,4.84,1,7,0,1,0
213,7724,1236,8,6.249190939,5,14,0,3,0
38,1236,227,4,5.444933921,1,20,0,2,0
73,1786,189,1,9.44973545,2,7,0,0,0
196,4735,642,0,7.375389408,27,2,0,0,0
21,410,83,2,4.939759036,1,14,0,1,1
135,4846,503,3,9.634194831,5,14,0,2,1
30,749,136,0,5.507352941,3,0,0,0,1
143,2668,409,0,6.523227384,22,2,0,0,1
100,1789,330,0,5.421212121,19,2,0,0,0
36,1116,103,0,10.83495146,13,0,0,0,1
152,3920,439,5,8.929384966,5,11,0,0,0
75,2011,348,0,5.778735632,4,2,0,0,0
150,3893,591,8,6.58714044,10,3,0,0,0
31,525,119,0,4.411764706,5,2,0,0,1
67,2219,190,0,11.67894737,5,3,0,0,0
108,1815,394,0,4.606598985,9,2,0,0,0
52,1104,217,0,5.087557604,1,14,0,4,1
29,620,93,0,6.666666667,1,13,0,1,0
28,701,108,0,6.490740741,1,12,0,1,0
35,1177,206,0,5.713592233,3,0,0,0,0
67,1312,278,0,4.71942446,8,0,0,0,1
24,724,129,0,5.612403101,1,0,0,0,0
44,1536,179,0,8.581005587,1,5,0,0,0
66,1130,228,0,4.956140351,2,9,1,0,0
129,4362,514,5,8.486381323,3,3,0,1,1
149,3788,524,8,7.229007634,8,5,0,1,1
43,1138,208,1,5.432692308,1,14,0,2,1
45,1631,154,0,10.59090909,3,4,0,0,1
25,261,68,0,3.838235294,4,2,0,0,0
678,30800,3072,116,10.02604167,73,42,5,10,1
107,2927,406,5,7.209359606,4,2,0,1,1
47,758,161,0,4.708074534,9,2,0,0,0
22,480,95,2,5.052631579,1,8,0,0,1
482,22134,1807,40,12.24903154,22,2,0,3,0
120,3908,524,4,7.458015267,5,18,0,0,0
110,4167,427,1,9.758782201,2,23,0,0,1
138,2672,507,0,5.270216963,17,2,0,0,1
27,599,107,0,5.598130841,1,12,0,1,0
75,1896,221,0,8.57918552,5,8,0,0,0
31,881,139,0,6.338129496,1,14,0,1,1
32,527,90,0,5.855555556,4,0,0,0,1
72,1646,186,3,8.849462366,5,2,0,1,0
68,1479,203,0,7.285714286,3,6,0,1,0
123,3696,427,0,8.655737705,9,10,0,0,1
87,1116,232,1,4.810344828,1,11,0,1,0
83,2082,307,9,6.781758958,3,18,0,3,1
67,2318,396,8,5.853535354,2,21,0,3,1
34,753,135,1,5.577777778,1,17,0,1,0
39,702,111,0,6.324324324,6,2,0,0,1
65,1951,222,0,8.788288288,6,3,0,1,0
113,3087,457,4,6.754923414,7,4,0,2,1
67,1226,221,0,5.547511312,12,2,0,0,1
33,1056,151,0,6.993377483,1,2,0,0,0
52,1784,286,5,6.237762238,4,9,0,0,0
60,1159,195,0,5.943589744,4,2,0,0,0
73,2625,263,1,9.980988593,1,38,0,1,0
32,558,92,0,6.065217391,0,0,0,0,1
10,196,25,0,7.84,0,0,0,0,1
226,5304,945,0,5.612698413,21,2,0,0,0
102,1925,338,0,5.695266272,12,2,0,0,0
66,1245,203,0,6.133004926,3,2,0,0,0
45,1079,163,0,6.619631902,3,2,0,0,1
26,609,109,0,5.587155963,1,11,0,1,0
17,295,45,0,6.555555556,1,2,0,0,1
88,1566,324,0,4.833333333,7,2,0,0,0
38,497,106,0,4.688679245,6,2,0,0,1
12,263,41,0,6.414634146,1,0,0,0,1
42,599,107,0,5.598130841,7,2,0,0,1
132,3551,400,2,8.8775,7,6,0,0,1
90,2352,344,0,6.837209302,5,18,0,0,1
28,569,108,0,5.268518519,1,2,0,0,1
62,1837,191,1,9.617801047,4,3,0,0,1
192,6384,1003,6,6.364905284,10,1,0,0,0
54,1603,232,0,6.909482759,3,15,0,0,1
139,2959,446,0,6.634529148,25,8,0,0,0
29,449,87,0,5.16091954,4,0,0,0,1
82,2493,293,0,8.508532423,3,14,0,2,0
61,973,194,0,5.015463918,9,2,0,0,1
74,1794,248,1,7.233870968,7,2,0,0,0
5,99,15,0,6.6,0,0,0,0,1
142,5417,565,2,9.587610619,6,1,1,2,1
33,867,143,1,6.062937063,1,17,0,1,1
81,2519,279,1,9.028673835,3,8,0,1,1
28,787,119,0,6.613445378,1,12,0,1,1
20,895,51,0,17.54901961,1,2,0,0,0
20,335,53,0,6.320754717,0,0,0,0,1
63,2078,329,0,6.316109422,16,2,0,0,1
41,1212,200,0,6.06,1,7,0,0,1
33,1056,151,0,6.993377483,1,2,0,0,1
25,598,102,1,5.862745098,1,1,0,0,1
55,1683,236,0,7.131355932,1,8,0,1,1
49,1100,187,0,5.882352941,3,2,0,0,0
130,3280,432,0,7.592592593,2,17,0,1,0
57,1787,292,2,6.119863014,2,20,0,2,0
44,1536,179,0,8.581005587,1,5,0,0,1
113,5218,476,8,10.96218487,6,2,0,0,0
30,983,126,0,7.801587302,3,2,0,0,1
342,11229,1629,17,6.893186004,11,63,0,0,0
71,2049,343,4,5.973760933,1,13,0,0,0
65,1450,145,2,10.0,3,11,0,0,0
0,4749,619,2,7.672051696,30,2,0,0,0
49,844,200,0,4.22,6,0,0,0,1
173,3445,579,0,5.949913644,36,2,0,0,1
80,2471,351,0,7.03988604,6,2,0,0,0
51,1202,217,0,5.539170507,0,0,0,0,0
72,2292,323,1,7.095975232,19,7,0,0,1
214,7643,792,8,9.650252525,4,16,0,1,0
41,1284,127,0,10.11023622,1,6,0,0,1
118,3067,390,0,7.864102564,5,42,0,2,0
98,2366,393,1,6.020356234,7,2,0,0,0
18,334,52,0,6.423076923,2,0,0,0,0
228,6584,935,9,7.04171123,35,2,1,1,0
84,3023,463,2,6.529157667,2,12,0,0,0
98,2029,294,0,6.901360544,11,2,0,1,0
102,2838,376,4,7.54787234,17,2,0,0,0
146,3804,462,4,8.233766234,5,35,0,0,0
90,2259,301,0,7.504983389,5,16,0,0,0
26,540,75,0,7.2,1,8,0,0,0
21,392,55,0,7.127272727,2,2,0,0,0
23,434,62,0,7.0,6,0,0,0,1
56,1762,154,1,11.44155844,2,2,0,0,1
25,487,73,0,6.671232877,2,2,0,0,1
32,957,159,0,6.018867925,3,0,0,0,1
224,7413,806,9,9.197270471,17,5,0,2,1
10,182,27,0,6.740740741,1,0,0,0,1
42,1367,173,0,7.901734104,1,4,0,0,0
7,107,18,0,5.944444444,0,0,0,0,0
80,2984,239,4,12.48535565,4,9,0,0,1
35,958,145,1,6.606896552,1,18,0,1,1
101,1759,299,4,5.882943144,5,2,0,0,0
50,1505,185,0,8.135135135,1,11,0,0,1
45,1410,184,4,7.663043478,2,17,0,1,0
106,4193,618,4,6.784789644,38,2,0,0,1
1061,73298,8796,0,8.333105957,1,2,0,0,0
242,9642,1149,17,8.391644909,31,2,1,3,1
82,1935,238,0,8.130252101,7,7,0,0,0
136,4940,566,14,8.727915194,14,10,0,0,1
138,4004,441,3,9.079365079,7,5,0,1,0
37,1066,140,4,7.614285714,1,13,0,0,1
52,1358,174,0,7.804597701,5,4,0,1,1
60,1644,252,5,6.523809524,1,17,0,1,0
102,2541,397,3,6.400503778,9,8,0,0,1
89,2568,360,0,7.133333333,5,16,0,0,1
146,3088,515,0,5.996116505,20,18,0,0,1
28,504,81,0,6.222222222,4,2,0,0,1
68,2025,185,1,10.94594595,4,2,0,0,0
22,412,54,0,7.62962963,2,1,0,0,0
38,771,104,0,7.413461538,4,5,0,0,1
44,1233,188,0,6.558510638,1,2,0,0,0
29,632,99,1,6.383838384,2,2,0,0,1
41,838,132,4,6.348484848,5,2,0,0,1
46,1371,158,1,8.67721519,2,3,0,0,0
104,4075,369,12,11.04336043,4,7,0,3,1
45,1472,122,0,12.06557377,3,5,0,0,0
102,2009,338,0,5.943786982,12,2,0,0,0
92,2412,276,0,8.739130435,8,7,0,0,0
58,1188,181,0,6.563535912,4,2,0,0,0
58,1418,193,2,7.347150259,1,20,0,2,1
94,1503,274,1,5.48540146,19,5,0,0,0
43,1647,241,4,6.834024896,1,26,0,1,0
82,3104,237,0,13.09704641,6,3,0,0,1
37,1038,173,0,6.0,1,11,0,0,1
111,3310,486,7,6.810699588,2,41,0,5,1
76,1912,195,1,9.805128205,2,7,0,0,0
5,87,11,0,7.909090909,0,0,0,0,0
67,2359,307,2,7.684039088,2,2,0,0,1
18,563,76,2,7.407894737,1,12,0,1,0
56,972,134,2,7.253731343,1,21,0,0,0
102,2001,338,0,5.920118343,12,2,0,0,0
168,5020,639,7,7.856025039,7,3,0,1,1
100,2350,320,7,7.34375,4,5,0,1,1
20,475,51,0,9.31372549,3,2,0,0,0
53,1669,165,1,10.11515152,3,8,0,0,1
151,4193,566,15,7.408127208,4,57,0,3,0
58,1304,186,0,7.010752688,2,2,0,0,0
74,1606,250,2,6.424,5,2,0,0,0
40,1238,113,0,10.95575221,1,6,0,0,1
121,6639,469,0,14.15565032,4,8,0,0,0
39,1180,166,2,7.108433735,1,27,0,2,1
32,881,101,0,8.722772277,0,0,0,0,1
66,1894,224,0,8.455357143,5,9,0,0,1
35,1603,155,0,10.34193548,1,2,0,0,0
79,1432,201,0,7.124378109,1,28,0,5,0
47,1196,163,3,7.337423313,9,2,0,0,1
53,2516,145,3,17.35172414,1,20,0,0,0
78,1830,190,0,9.631578947,9,2,0,0,0
118,3032,391,0,7.754475703,5,42,0,2,0
31,705,122,2,5.778688525,2,12,0,0,1
52,1316,245,2,5.371428571,1,21,0,1,0
130,4367,599,6,7.29048414,12,4,0,2,1
27,669,73,0,9.164383562,2,2,0,0,0
24,479,62,0,7.725806452,2,1,0,0,0
109,3383,406,6,8.332512315,10,6,0,0,1
40,1306,140,2,9.328571429,3,9,0,3,0
67,2298,315,1,7.295238095,1,41,0,6,1
70,1981,311,1,6.36977492,4,1,0,0,0
44,1312,123,0,10.66666667,3,8,0,0,1
38,1354,99,0,13.67676768,1,9,0,0,0
117,1848,341,1,5.419354839,19,6,0,0,1
50,1339,215,0,6.227906977,1,22,0,2,1
400,15289,1428,6,10.70658263,11,1,0,3,1
97,2771,454,0,6.103524229,6,8,0,5,1
20,446,80,1,5.575,1,11,0,2,1
1175,32200,3853,70,8.357124319,49,8,0,7,0
49,1280,159,0,8.050314465,4,4,0,0,1
59,1812,291,3,6.226804124,1,15,0,0,0
94,2540,377,5,6.737400531,3,1,0,2,0
25,555,92,0,6.032608696,3,2,0,0,1
16,549,107,3,5.130841121,1,14,0,1,1
50,1727,131,1,13.18320611,1,15,0,0,0
91,2022,300,2,6.74,15,2,0,0,1
86,2343,368,3,6.366847826,1,30,0,0,1
173,2421,406,0,5.963054187,12,16,0,0,0
41,1102,154,4,7.155844156,1,15,0,0,1
8,215,32,0,6.71875,0,0,0,0,1
20,376,79,0,4.759493671,1,7,0,1,0
62,2209,346,8,6.384393064,2,21,0,3,0
41,723,105,0,6.885714286,7,2,0,0,1
113,4523,482,9,9.383817427,4,5,0,0,1
79,2001,358,0,5.589385475,13,2,0,0,1
31,1047,201,2,5.208955224,1,13,0,1,0
104,2521,336,4,7.50297619,12,2,0,0,1
81,1849,313,3,5.907348243,4,14,0,1,0
18,376,59,1,6.372881356,1,11,0,1,1
16,327,87,1,3.75862069,1,11,0,1,1
29,901,153,1,5.888888889,1,15,0,1,1
19,354,45,45,7.866666667,1,10,0,1,0
310,13898,1524,32,9.119422572,43,27,2,2,1
80,1986,228,0,8.710526316,11,2,0,0,0
30,666,85,0,7.835294118,0,0,0,0,0
174,6648,669,1,9.937219731,6,19,0,3,1
44,1179,140,0,8.421428571,4,6,0,0,0
41,1282,142,1,9.028169014,3,11,1,1,1
162,3846,439,5,8.760820046,10,19,0,0,0
40,1278,205,1,6.234146341,2,4,0,0,1
82,2670,386,6,6.917098446,6,8,0,4,1
12,181,33,0,5.484848485,1,3,0,0,0
57,1693,164,1,10.32317073,5,3,0,1,1
93,3179,272,1,11.6875,7,4,0,0,0
50,1225,168,1,7.291666667,1,31,0,4,0
49,1376,174,0,7.908045977,15,0,0,0,1
74,2265,279,3,8.11827957,5,4,0,3,1
89,2518,287,2,8.773519164,2,2,0,1,0
119,3927,356,0,11.03089888,7,2,0,0,1
13,287,32,0,8.96875,0,0,0,0,1
126,2997,378,4,7.928571429,9,7,0,0,0
32,646,101,2,6.396039604,2,8,0,1,1
46,1598,165,0,9.684848485,1,27,0,0,0
711,21407,2487,70,8.607559308,47,19,5,2,0
73,1797,188,1,9.558510638,2,7,0,0,0
66,1544,172,2,8.976744186,5,3,0,1,0
119,3099,451,7,6.871396896,7,9,0,1,1
22,756,99,1,7.636363636,2,9,0,1,1
37,854,149,3,5.731543624,1,20,0,1,1
271,11594,992,9,11.6875,17,31,0,2,0
40,1165,159,0,7.327044025,1,7,0,1,1
76,3142,293,3,10.72354949,2,9,0,2,1
57,1072,226,0,4.743362832,2,4,0,0,0
43,1031,112,0,9.205357143,13,0,0,0,0
44,1025,162,0,6.327160494,1,21,0,4,1
78,2082,278,7,7.489208633,1,10,0,0,0
38,880,99,0,8.888888889,11,0,0,0,1
180,5168,616,2,8.38961039,12,36,0,10,0
40,734,120,0,6.116666667,0,0,0,0,1
382,12962,1935,8,6.69870801,23,2,0,12,0
25,680,115,3,5.913043478,1,13,0,1,1
62,1521,232,0,6.556034483,9,1,0,1,1
51,1534,241,2,6.365145228,1,38,0,7,1
35,1087,148,0,7.344594595,1,10,0,1,1
30,681,101,0,6.742574257,3,1,0,0,1
16,473,65,2,7.276923077,1,9,0,1,0
99,2871,392,6,7.323979592,7,9,0,1,0
42,1263,195,0,6.476923077,1,2,0,0,0
22,457,76,0,6.013157895,1,2,0,0,0
37,844,125,0,6.752,9,2,0,0,0
21,416,66,0,6.303030303,3,2,0,0,1
51,964,185,0,5.210810811,1,8,0,0,0
19,414,65,0,6.369230769,0,0,0,0,1
473,10951,1309,0,8.365928189,2,148,1,0,0
61,1705,189,2,9.021164021,1,13,0,0,1
61,1566,195,0,8.030769231,7,2,0,0,0
26,646,113,3,5.716814159,1,14,0,1,1
63,1766,336,7,5.255952381,1,37,0,0,1
24,592,61,0,9.704918033,1,2,0,0,1
31,1000,100,0,10.0,5,2,0,0,1
83,2742,257,1,10.6692607,9,2,0,0,1
59,2187,242,1,9.037190083,5,2,0,0,1
43,1067,138,0,7.731884058,3,5,0,0,0
61,1369,221,0,6.194570136,9,1,0,1,0
1418,48004,5004,140,9.5931255,85,82,5,31,0
50,2275,312,0,7.291666667,4,0,0,0,0
70,1163,243,0,4.78600823,9,2,0,0,1
65,1295,269,0,4.814126394,2,5,0,0,0
263,6182,721,2,8.574202497,12,17,0,1,0
75,2783,336,0,8.282738095,2,4,1,0,1
72,1242,223,0,5.569506726,11,2,0,0,0
73,1718,201,0,8.547263682,1,2,0,0,0
42,1125,128,0,8.7890625,0,0,0,0,1
78,2065,273,3,7.564102564,1,28,0,0,0
113,2283,343,2,6.655976676,4,20,0,1,0
86,2210,317,5,6.971608833,5,2,0,2,1
21,416,66,0,6.303030303,3,2,0,0,0
96,3137,379,3,8.277044855,3,2,0,0,1
100,2441,353,1,6.915014164,8,2,0,1,0
26,770,98,0,7.857142857,1,13,0,1,0
20,649,123,0,5.276422764,1,0,0,0,0
136,3145,441,0,7.131519274,23,8,0,0,0
30,702,98,0,7.163265306,0,0,0,0,0
56,911,183,1,4.978142077,2,7,0,1,1
13,269,29,0,9.275862069,0,0,0,0,1
31,937,148,0,6.331081081,0,0,0,0,1
152,6693,640,5,10.4578125,6,17,0,0,1
64,2382,407,0,5.852579853,1,28,0,3,0
97,3339,402,5,8.305970149,6,10,0,0,1
537,19046,1696,64,11.22995283,32,7,0,0,1
203,6430,673,1,9.55423477,4,19,0,1,1
32,857,163,3,5.257668712,1,24,0,3,1
757,25569,2700,61,9.47,57,27,6,2,1
188,5144,564,2,9.120567376,4,7,0,0,0
98,3133,504,3,6.216269841,3,6,0,2,1
83,2623,336,3,7.806547619,3,3,0,0,0
85,1964,277,0,7.090252708,3,11,0,0,0
76,1759,294,0,5.982993197,4,10,0,1,1
118,4201,433,0,9.702078522,42,0,0,0,1
37,1196,223,3,5.3632287,1,15,0,2,0
92,2540,285,0,8.912280702,9,7,0,0,1
247,9470,811,13,11.67694205,2,5,0,1,0
48,1159,183,0,6.333333333,11,0,0,0,1
12,181,31,0,5.838709677,2,1,0,0,0
54,1304,254,0,5.133858268,4,0,0,0,0
25,654,72,0,9.083333333,2,2,0,0,1
45,1713,259,2,6.613899614,2,13,0,1,0
43,1511,156,3,9.685897436,1,24,0,1,1
82,1683,293,0,5.744027304,6,3,0,0,1
46,1012,195,2,5.18974359,7,2,0,0,1
32,1001,139,0,7.201438849,1,0,0,0,1
156,5269,524,0,10.05534351,31,2,0,0,0
36,1043,186,4,5.607526882,2,10,0,0,0
58,1371,217,0,6.31797235,3,1,0,0,0
27,592,83,2,7.13253012,1,17,0,1,1
72,2208,246,0,8.975609756,2,2,0,0,1
63,1857,219,0,8.479452055,4,10,0,0,1
279,6177,887,13,6.963923337,4,48,0,2,0
165,3987,554,12,7.196750903,3,2,0,0,0
71,3691,337,0,10.95252226,4,5,0,0,0
31,1027,155,2,6.625806452,1,17,0,1,1
38,1150,134,2,8.582089552,2,5,0,0,1
16,411,86,0,4.779069767,1,12,0,2,1
210,8054,734,11,10.97275204,2,5,0,1,1
82,2708,417,4,6.494004796,1,23,0,3,0
37,900,141,0,6.382978723,1,18,0,4,0
254,11243,1024,12,10.97949219,12,15,0,0,0
69,2117,369,7,5.737127371,3,24,0,4,0
541,23287,1726,32,13.49188876,5,63,0,3,0
141,3314,426,0,7.779342723,22,2,0,0,1
91,2946,388,6,9.0,0,1,0,0,1
123,2343,417,0,5.618705036,16,2,0,0,0
68,1966,219,0,8.97716895,4,11,0,3,0
58,2405,250,1,9.62,1,30,0,0,1
33,1209,127,0,9.519685039,1,2,0,0,0
93,2114,319,0,6.626959248,5,10,0,4,0
58,1706,215,0,7.934883721,3,9,0,5,0
29,1378,129,0,10.68217054,0,0,0,0,1
28,756,107,0,7.065420561,1,14,0,1,1
125,3562,557,10,6.39497307,4,6,0,1,1
65,1231,225,0,5.471111111,2,9,1,0,0
87,1769,321,4,5.510903427,2,7,0,4,0
37,1167,188,0,6.207446809,13,2,0,0,1
29,440,92,1,4.782608696,3,6,0,0,0
62,1447,173,0,8.36416185,5,7,0,0,0
108,3959,389,7,10.17737789,4,17,0,1,1
135,5267,927,3,5.681769148,4,6,0,2,0
79,1347,239,0,5.635983264,9,0,0,0,1
53,936,144,0,6.5,3,2,0,0,0
56,1742,273,0,6.380952381,0,0,0,0,0
56,1831,181,2,10.1160221,2,2,0,1,1
42,1247,148,3,8.425675676,3,2,0,0,1
131,4032,433,2,9.311778291,4,9,0,0,1
158,3079,469,0,6.565031983,25,8,0,0,1
92,2707,267,0,10.13857678,5,10,0,1,0
62,1632,233,2,7.004291845,3,4,0,1,0
81,1808,204,0,8.862745098,1,2,0,1,0
95,2252,368,3,6.119565217,8,8,0,5,1
31,937,148,0,6.331081081,0,0,0,0,0
37,656,98,0,6.693877551,19,0,0,0,1
91,2541,323,0,7.866873065,4,21,0,1,0
50,2054,278,0,7.388489209,2,8,0,0,0
102,2679,338,0,7.926035503,9,7,0,0,0
20,375,80,0,4.6875,1,7,0,1,0
34,1027,160,0,6.41875,0,0,0,0,0
115,2113,384,1,5.502604167,12,3,0,0,0
26,331,67,0,4.940298507,4,2,0,0,0
100,3490,469,3,7.441364606,3,2,0,0,0
21,450,71,0,6.338028169,3,2,0,0,0
50,1729,280,0,6.175,0,0,0,0,0
41,932,126,0,7.396825397,2,0,0,0,1
82,2706,292,1,9.267123288,2,9,0,0,1
78,2329,240,0,9.704166667,5,7,0,0,1
27,789,100,0,7.89,1,14,0,1,0
53,1327,209,4,6.349282297,3,11,0,0,1
90,3153,487,6,6.474332649,3,31,0,7,1
53,1584,242,3,6.545454545,2,10,0,3,0
29,801,94,0,8.521276596,0,0,0,0,1
103,4794,607,0,7.89785832,0,0,0,0,0
57,1955,283,5,6.908127208,1,36,0,1,1
52,1369,203,2,6.743842365,1,7,0,0,0
83,2655,340,2,7.808823529,2,4,0,0,0
74,1832,241,0,7.601659751,10,2,0,0,1
30,678,111,0,6.108108108,2,2,0,0,1
17,483,69,0,7.0,1,0,0,0,1
24,468,68,0,6.882352941,2,2,0,0,1
74,2039,219,0,9.310502283,3,13,0,0,0
33,913,146,0,6.253424658,1,14,0,1,0
66,2480,235,1,10.55319149,8,3,0,0,1
155,5213,475,4,10.97473684,15,10,0,1,1
20,395,54,0,7.314814815,2,2,0,0,0
118,3353,363,10,9.236914601,4,15,0,3,1
37,1096,176,0,6.227272727,0,0,0,0,0
78,2293,321,2,7.143302181,4,13,0,2,1
56,1480,221,0,6.696832579,0,0,0,1,0
90,2361,344,0,6.863372093,5,18,0,0,1
144,2826,359,3,7.871866295,5,2,0,1,0
48,1037,162,2,6.401234568,7,2,0,0,1
36,1187,168,0,7.06547619,0,0,0,0,0
85,2187,362,2,6.041436464,2,25,0,6,1
15,317,55,0,5.763636364,1,7,0,1,1
90,4365,433,0,10.08083141,5,4,0,0,1
79,2175,364,5,5.975274725,4,9,0,6,1
57,1101,152,0,7.243421053,8,2,0,0,0
56,1371,269,0,5.096654275,3,0,0,0,0
77,984,192,0,5.125,6,3,0,0,0
59,1932,244,0,7.918032787,1,21,0,0,0
114,3614,407,0,8.87960688,8,11,0,0,1
384,11145,1358,20,8.206921944,32,4,5,2,0
98,2234,332,0,6.728915663,13,2,0,0,1
164,5601,589,1,9.509337861,2,25,0,0,0
146,5289,556,4,9.512589928,5,16,0,2,0
110,3394,465,11,7.298924731,6,24,0,4,0
74,2435,405,0,6.012345679,0,0,0,0,1
34,886,130,1,6.815384615,1,18,0,1,1
234,6220,851,13,7.309048179,15,8,1,6,0
98,3878,307,0,12.63192182,1,33,0,1,0
169,3449,536,0,6.434701493,33,2,0,0,1
66,1769,311,0,5.688102894,6,1,0,0,1
73,2487,359,0,6.927576602,2,8,0,0,0
