num_lines,num_chars,num_tokens,num_IfStmt,avgTokenLength,numMethods,avgMethodLength,numSwitchStmt,numOfLoops,is_ai_generated
42,1468,175,0,8.388571429,1,16,0,0,0
45,1684,288,11,5.847222222,1,35,0,3,0
90,2756,350,9,7.874285714,5,6,0,4,1
108,3376,401,0,8.418952618,5,7,0,0,1
79,2470,292,3,8.45890411,7,2,0,0,0
52,1593,199,0,8.005025126,5,2,0,0,1
73,1772,187,1,9.475935829,2,7,0,0,0
16,363,72,0,5.041666667,1,5,0,1,1
62,1700,255,0,6.666666667,4,13,0,3,0
53,1423,137,0,10.38686131,5,2,0,0,1
35,1002,172,0,5.825581395,0,0,0,0,0
49,1726,159,1,10.85534591,2,3,0,0,1
10,223,41,0,5.43902439,1,2,0,0,1
1638,41820,4786,37,8.737985792,41,11,1,17,0
54,1241,135,0,9.192592593,4,3,0,0,1
27,813,167,1,4.868263473,1,20,0,4,1
7,130,20,0,6.5,1,2,0,0,0
31,872,110,3,7.927272727,1,9,0,0,1
340,13478,1188,18,11.34511785,10,5,0,3,0
145,6175,550,5,11.22727273,2,11,0,2,0
21,457,66,0,6.924242424,1,4,0,0,1
89,2639,277,2,9.527075812,2,2,0,1,0
55,1389,182,0,7.631868132,1,14,0,2,0
26,734,105,0,6.99047619,1,12,0,1,1
117,3631,416,0,8.728365385,3,18,0,3,0
113,4787,471,0,10.16348195,1,13,0,1,1
148,2237,358,0,6.248603352,12,14,0,0,0
41,1338,118,0,11.33898305,1,13,0,0,1
100,3248,414,4,7.845410628,7,3,0,0,1
64,1270,209,0,6.076555024,11,2,0,0,0
117,3373,338,1,9.979289941,6,3,0,0,1
65,1928,382,5,5.047120419,2,24,0,5,1
163,3917,562,0,6.96975089,23,2,0,0,0
21,485,63,0,7.698412698,2,2,0,0,1
71,2047,341,4,6.002932551,1,13,0,0,0
53,1572,248,2,6.338709677,2,8,0,1,1
32,783,83,2,9.43373494,1,7,0,0,1
5,84,11,0,7.636363636,0,0,0,0,0
56,1856,181,2,10.25414365,3,6,0,3,1
83,2418,282,1,8.574468085,6,3,0,0,0
220,7406,916,19,8.085152838,32,3,0,2,1
80,2885,249,0,11.58634538,3,10,0,0,0
93,2900,474,1,6.11814346,5,3,0,0,0
44,1036,163,0,6.355828221,1,19,0,1,0
35,978,187,0,5.229946524,11,2,0,0,1
46,1121,148,0,7.574324324,4,2,0,0,0
40,1202,120,2,10.01666667,2,5,0,0,1
32,936,172,0,5.441860465,1,0,0,0,0
23,542,96,0,5.645833333,5,2,0,0,1
35,1002,139,0,7.208633094,1,7,0,0,0
48,1449,224,2,6.46875,1,6,0,0,0
48,1132,143,1,7.916083916,2,9,0,0,1
426,19549,1755,37,11.13903134,15,22,0,2,0
163,5211,586,1,8.892491468,14,3,0,0,0
36,1339,111,1,12.06306306,2,1,0,0,1
84,2438,302,4,8.072847682,6,7,0,0,1
61,1777,316,1,5.623417722,2,2,0,0,0
15,535,72,2,7.430555556,1,12,0,1,0
54,1458,174,0,8.379310345,2,16,0,0,1
1201,37132,4232,137,8.774102079,73,50,5,10,0
108,4090,329,3,12.43161094,3,33,0,0,0
81,2069,362,6,5.715469613,1,19,0,0,0
61,1090,210,3,5.19047619,1,29,0,2,0
64,2575,192,2,13.41145833,4,2,0,0,1
76,1451,248,0,5.850806452,6,2,0,0,0
44,1422,121,0,11.75206612,3,7,0,0,0
76,1854,190,1,9.757894737,2,7,0,0,0
42,635,107,0,5.934579439,7,2,0,0,1
41,707,106,0,6.669811321,7,2,0,0,1
316,6633,882,12,7.520408163,10,59,1,3,0
126,4228,386,1,10.95336788,10,3,0,0,1
44,1578,149,2,10.59060403,1,11,0,0,1
150,4818,629,4,7.659777424,7,2,0,0,1
146,3981,519,3,7.670520231,8,2,0,1,1
87,2664,308,4,8.649350649,3,11,0,0,1
61,1290,216,0,5.972222222,3,2,0,0,1
68,2039,225,3,9.062222222,0,0,0,1,1
59,1391,271,0,5.132841328,5,0,0,0,0
46,1370,249,4,5.502008032,1,27,0,2,0
33,980,153,0,6.405228758,0,0,0,0,1
44,1402,260,2,5.392307692,1,23,0,3,0
54,1621,262,0,6.187022901,3,9,0,0,1
48,1520,221,0,6.877828054,0,0,0,0,1
36,1073,184,0,5.831521739,2,0,0,0,0
33,1094,86,0,12.72093023,1,6,0,0,0
81,2617,282,1,9.280141844,2,9,0,0,1
48,996,162,0,6.148148148,5,6,0,0,0
59,2105,201,1,10.47263682,1,17,0,1,1
40,1359,203,2,6.694581281,1,22,0,1,1
43,1253,190,2,6.594736842,1,26,0,2,0
36,609,111,1,5.486486486,1,2,0,1,1
314,10890,977,9,11.14636643,12,15,0,0,0
37,1666,101,0,16.4950495,1,8,0,0,0
47,1228,163,3,7.533742331,9,2,0,0,1
84,3047,253,1,12.04347826,6,12,0,0,0
139,3301,620,3,5.324193548,12,2,0,0,1
47,984,172,0,5.720930233,0,0,0,0,1
68,1962,250,2,7.848,6,8,0,0,0
156,6301,591,10,10.66159052,6,12,0,1,0
692,29000,2424,33,11.96369637,11,110,0,7,0
63,1105,216,3,5.115740741,9,4,0,0,1
161,4786,590,11,8.111864407,5,12,0,1,0
57,1649,189,2,8.724867725,1,24,0,0,0
51,1635,161,0,10.1552795,2,4,0,0,1
24,919,122,2,7.532786885,1,19,0,3,0
193,4261,682,6,6.247800587,4,24,0,4,0
60,1578,178,0,8.865168539,1,16,0,1,0
41,988,94,0,10.5106383,5,2,0,0,0
108,3032,500,4,6.064,2,7,0,0,0
29,734,111,0,6.612612613,1,2,0,0,1
147,5596,466,4,12.00858369,2,20,0,1,0
60,2348,187,2,12.55614973,4,2,0,0,1
59,1783,193,2,9.238341969,1,23,0,0,0
5,65,11,0,5.909090909,0,0,0,0,0
39,1035,162,0,6.388888889,1,15,0,2,1
52,1526,168,0,9.083333333,4,3,0,0,1
57,1747,189,0,9.243386243,2,11,0,0,1
22,451,69,0,6.536231884,3,2,0,0,1
35,820,116,0,7.068965517,1,3,0,0,1
63,1906,228,0,8.359649123,3,11,0,5,1
70,2233,234,0,9.542735043,4,11,0,3,1
59,1188,192,0,6.1875,4,0,0,0,0
74,1330,252,0,5.277777778,2,11,1,0,0
61,1971,198,0,9.954545455,3,2,0,0,0
67,1771,332,0,5.334337349,19,2,0,0,1
149,3535,513,4,6.890838207,4,7,0,1,0
64,2377,406,0,5.854679803,1,28,0,3,1
34,998,135,0,7.392592593,1,17,0,3,0
88,2999,309,5,9.705501618,3,10,0,0,1
228,8699,1166,0,7.460548885,0,0,0,0,1
1301,40086,4584,166,8.744764398,77,43,5,2,0
120,2880,510,0,5.647058824,6,2,0,1,0
52,1771,264,0,6.708333333,2,23,0,0,1
37,763,109,2,7.0,1,17,1,0,0
37,1152,206,5,5.59223301,1,24,0,5,0
60,1478,266,3,5.556390977,2,30,0,5,1
31,695,121,0,5.743801653,4,4,4,0,1
103,3425,461,5,7.429501085,10,6,0,0,0
129,3357,393,4,8.541984733,10,3,0,1,1
106,3332,364,3,9.153846154,2,36,0,2,0
17,328,42,0,7.80952381,4,0,0,0,0
124,4254,473,1,8.993657505,6,9,0,2,1
70,2291,240,1,9.545833333,2,2,0,0,1
65,1491,183,0,8.147540984,5,7,0,0,0
96,2535,404,5,6.274752475,2,7,0,0,1
142,4660,524,4,8.893129771,6,10,0,0,1
5,69,11,0,6.272727273,0,0,0,0,0
39,1191,175,4,6.805714286,2,16,0,2,1
36,708,113,0,6.265486726,3,2,0,0,1
36,1064,177,0,6.011299435,1,2,0,0,0
57,1028,167,0,6.155688623,4,0,0,0,0
37,648,105,0,6.171428571,7,2,0,0,0
5,62,11,0,5.636363636,0,0,0,0,0
74,2148,285,1,7.536842105,2,2,0,0,0
57,910,165,0,5.515151515,10,2,0,0,1
9,258,36,0,7.166666667,0,0,0,0,1
92,2461,312,3,7.887820513,6,11,0,0,1
18,437,75,0,5.826666667,0,0,0,0,1
46,1267,111,0,11.41441441,1,6,0,0,0
244,7542,860,24,8.769767442,8,15,0,3,0
164,5294,621,0,8.524959742,14,2,0,0,0
64,1294,181,2,7.149171271,3,14,0,0,1
48,1656,261,4,6.344827586,2,16,0,2,0
102,1959,341,0,5.744868035,12,2,0,0,0
38,1215,197,7,6.16751269,2,22,0,1,0
217,5614,675,21,8.317037037,5,14,0,3,0
39,1327,248,0,5.350806452,0,0,0,0,0
8,170,27,0,6.296296296,0,0,0,0,1
117,3936,354,0,11.11864407,7,2,0,0,0
39,939,177,1,5.305084746,1,5,0,0,0
37,808,153,3,5.281045752,4,7,0,3,1
91,3237,333,1,9.720720721,5,17,0,1,0
40,1158,122,0,9.491803279,5,2,0,0,1
48,1229,195,2,6.302564103,1,6,0,0,0
5,87,11,0,7.909090909,0,0,0,0,0
94,2642,402,1,6.572139303,4,2,0,0,1
65,1359,202,1,6.727722772,2,6,0,4,0
44,1615,179,0,9.022346369,1,5,0,0,1
55,2591,444,4,5.835585586,1,22,0,1,0
30,1047,191,3,5.481675393,1,14,0,1,0
154,4924,648,4,7.598765432,1,88,2,1,1
127,4319,438,4,9.860730594,5,9,0,3,0
103,2845,373,0,7.627345845,17,2,0,0,1
62,2365,406,10,5.825123153,2,25,0,7,0
112,4537,393,5,11.54452926,6,10,0,2,1
43,1060,194,3,5.463917526,1,18,0,1,0
153,6201,693,4,8.948051948,6,8,0,0,0
18,462,74,0,6.243243243,1,0,0,0,1
46,1384,285,3,4.856140351,3,9,0,3,1
23,568,66,2,8.606060606,1,16,0,1,1
881,35500,3536,109,10.03959276,64,7,0,14,0
40,1020,168,1,6.071428571,1,19,0,2,1
19,396,76,0,5.210526316,1,7,0,1,1
95,3424,440,1,7.781818182,6,3,0,0,1
76,1960,274,0,7.153284672,5,9,0,0,0
49,1622,336,3,4.827380952,3,10,0,9,0
69,2186,320,3,6.83125,4,10,0,6,0
100,2932,342,8,8.573099415,2,8,0,0,0
267,9542,1394,7,6.845050215,24,2,0,10,1
131,2961,378,0,7.833333333,6,15,0,0,0
76,1397,256,2,5.45703125,12,2,0,0,1
60,1181,258,0,4.57751938,2,9,1,0,1
55,1842,207,2,8.898550725,8,2,0,0,0
57,1274,246,0,5.178861789,2,7,1,0,1
32,784,105,0,7.466666667,3,4,0,0,0
41,1107,174,1,6.362068966,1,22,0,2,1
85,2566,443,0,5.792325056,5,2,0,0,0
50,1332,207,2,6.434782609,1,2,0,0,0
179,5883,714,5,8.239495798,12,6,0,0,0
70,2112,227,3,9.303964758,7,6,0,0,1
49,1163,151,0,7.701986755,1,13,0,0,0
17,334,51,0,6.549019608,1,0,0,0,1
42,1174,103,1,11.39805825,2,5,0,0,0
43,1454,216,3,6.731481481,1,25,0,1,1
54,2072,197,1,10.5177665,3,15,0,0,0
79,2579,285,1,9.049122807,2,9,0,0,1
93,3136,318,1,9.86163522,6,10,0,0,1
102,1975,335,0,5.895522388,12,2,0,0,0
28,744,88,0,8.454545455,2,4,0,0,1
54,1640,303,1,5.412541254,3,12,0,5,0
67,2534,206,3,12.30097087,2,10,0,0,0
47,1585,297,3,5.336700337,4,7,0,3,0
84,2614,254,0,10.29133858,7,7,0,0,1
336,8956,1166,20,7.680960549,19,5,0,0,1
26,643,72,0,8.930555556,1,2,0,0,1
27,655,112,0,5.848214286,1,11,0,1,0
70,1705,224,1,7.611607143,1,13,0,1,0
89,3386,338,2,10.01775148,2,10,0,1,1
15,536,72,2,7.444444444,1,12,0,1,0
171,3836,767,0,5.001303781,13,2,0,0,0
87,1634,320,0,5.10625,7,2,0,0,0
49,987,152,0,6.493421053,1,3,0,0,0
376,13480,1616,24,8.341584158,42,23,2,2,1
883,26491,3137,90,8.444692381,57,27,5,2,0
128,4905,442,7,11.09728507,2,21,0,1,1
11,316,48,0,6.583333333,2,0,0,0,1
66,1777,184,0,9.657608696,5,7,0,0,1
209,5424,779,14,6.962772786,13,2,0,0,0
18,566,74,0,7.648648649,0,0,0,0,0
19,389,81,0,4.802469136,1,7,0,1,1
46,1492,147,2,10.14965986,2,2,0,0,1
69,2055,238,0,8.634453782,3,3,0,0,1
89,4487,349,0,12.85673352,6,5,0,2,1
292,5760,745,14,7.731543624,5,1,0,2,0
44,1615,179,0,9.022346369,1,5,0,0,0
35,1596,155,0,10.29677419,1,2,0,0,0
55,1300,253,2,5.138339921,1,18,0,2,0
37,1090,145,4,7.517241379,1,13,0,0,1
41,937,142,0,6.598591549,4,2,0,0,1
77,2848,339,2,8.401179941,4,17,0,0,0
79,1589,288,0,5.517361111,6,2,0,0,0
57,978,166,0,5.891566265,10,2,0,0,0
39,771,121,0,6.371900826,6,2,0,0,1
78,2390,209,0,11.4354067,3,17,0,0,0
41,1157,147,5,7.870748299,1,16,0,1,1
15,356,60,0,5.933333333,1,0,0,0,1
7,130,20,0,6.5,1,2,0,0,0
42,1293,215,0,6.013953488,1,2,0,0,1
80,2536,453,0,5.598233996,1,7,0,0,1
88,2219,318,2,6.977987421,3,7,0,3,0
91,2213,264,0,8.382575758,13,2,0,0,0
69,2278,322,3,7.074534161,4,10,0,6,0
28,841,146,0,5.760273973,12,2,0,0,1
82,1550,314,0,4.936305732,19,2,0,0,0
77,1631,244,3,6.68442623,4,6,0,0,0
55,1459,158,3,9.234177215,1,22,0,0,0
49,1457,273,2,5.336996337,1,12,0,1,0
201,4145,725,0,5.717241379,54,2,0,0,0
174,6305,536,6,11.7630597,7,4,0,5,0
89,2289,275,0,8.323636364,6,3,0,0,0
95,3331,359,1,9.278551532,5,22,0,0,0
165,5708,644,2,8.863354037,5,17,0,2,0
58,1745,100,0,9.694444444,11,2,0,0,0
174,3915,578,9,6.773356401,3,46,0,1,1
77,1958,297,0,6.592592593,4,3,0,0,0
57,885,190,0,4.657894737,9,2,0,0,0
997,29342,3513,118,8.352405352,62,31,5,2,0
44,722,111,0,6.504504505,19,0,0,0,0
22,593,60,0,9.883333333,0,0,0,0,1
38,1372,255,3,5.380392157,1,15,0,1,0
17,245,47,0,5.212765957,1,2,0,0,1
143,4640,527,6,8.80455408,9,18,0,2,1
76,1973,227,0,8.691629956,3,8,0,0,0
264,9906,945,8,10.48253968,6,50,0,2,0
88,2358,288,0,8.1875,3,14,0,0,0
25,610,108,0,5.648148148,1,10,0,1,0
40,1288,197,2,6.538071066,2,5,0,0,0
86,2760,358,0,7.709497207,3,14,0,2,1
152,4071,462,4,8.811688312,11,3,0,0,0
50,1281,180,0,7.116666667,1,2,0,0,1
27,599,106,0,5.650943396,1,12,0,1,0
80,1852,273,0,6.783882784,6,2,0,0,1
31,809,143,1,5.657342657,1,15,0,1,1
86,1581,258,0,6.127906977,16,2,0,0,0
59,1626,259,3,6.277992278,2,10,0,3,1
108,3842,677,0,5.675036928,0,0,0,0,0
87,1640,256,0,6.40625,16,2,0,0,0
328,14555,1359,9,10.71008094,9,20,0,4,0
22,858,170,0,5.047058824,0,0,0,0,1
29,653,111,1,5.882882883,1,12,0,0,0
69,2594,364,0,7.126373626,1,21,0,0,1
25,514,90,0,5.711111111,2,2,0,0,0
124,2495,431,0,5.788863109,16,2,0,0,0
35,1152,200,0,5.76,1,9,0,2,1
52,1655,154,1,10.74675325,4,2,0,0,1
58,1340,192,0,6.979166667,2,2,0,0,0
92,2781,279,0,9.967741935,8,7,0,0,1
75,1569,257,0,6.105058366,4,15,0,0,0
137,4803,502,6,9.567729084,4,14,0,1,1
45,1370,289,3,4.740484429,1,15,0,1,1
18,368,57,0,6.456140351,0,0,0,0,0
138,5229,464,3,11.26939655,5,2,0,1,0
70,1952,219,2,8.913242009,7,13,1,0,1
87,1334,231,0,5.774891775,3,4,0,0,0
54,964,144,0,6.694444444,2,7,0,2,0
97,3162,298,0,10.61073826,3,10,0,0,1
37,1001,136,4,7.360294118,1,13,0,0,1
40,1033,109,0,9.47706422,15,0,0,0,0
34,510,100,2,5.1,4,2,0,0,1
501,16814,2113,27,7.957406531,16,2,0,4,1
34,1015,161,0,6.304347826,1,16,0,1,0
47,1267,147,0,8.619047619,5,4,0,1,0
49,1132,139,1,8.143884892,1,17,0,0,0
112,3292,353,2,9.325779037,4,7,0,0,1
84,2226,313,2,7.111821086,8,7,0,1,1
52,1535,157,0,9.777070064,2,5,0,0,1
74,4640,823,4,5.637910085,1,26,0,4,0
47,993,162,0,6.12962963,1,12,0,0,0
64,2073,188,0,11.02659574,3,9,0,0,1
70,2522,211,0,11.95260664,23,0,0,0,1
83,2071,367,3,5.643051771,2,6,0,4,1
72,1862,339,4,5.787610619,1,13,0,0,0
96,3146,300,0,10.48666667,4,2,0,0,1
122,4592,482,10,9.526970954,2,54,0,5,0
59,2029,148,0,13.70945946,2,8,0,0,0
209,6426,786,18,8.175572519,29,2,0,1,0
48,1373,199,2,6.899497487,4,10,0,0,0
45,1407,246,0,5.719512195,1,19,0,1,1
55,1601,190,1,8.426315789,1,18,0,0,1
28,597,74,1,8.067567568,1,8,0,1,0
63,2286,175,0,13.06285714,3,4,0,0,1
49,1165,127,0,9.173228346,3,3,0,0,1
56,2390,428,0,5.58411215,0,0,0,0,1
31,997,168,2,5.93452381,2,20,0,2,1
100,2604,436,0,5.972477064,2,24,1,0,1
48,1648,182,0,9.054945055,0,0,0,0,1
42,1304,131,0,9.954198473,1,6,0,0,1
71,2039,340,4,5.997058824,1,13,0,0,0
74,1379,247,0,5.582995951,11,2,0,0,1
45,955,119,0,8.025210084,1,12,0,0,0
95,1727,284,0,6.080985915,18,2,0,0,0
141,4275,575,6,7.434782609,13,9,0,0,1
24,920,122,2,7.540983607,1,19,0,3,0
16,351,49,1,7.163265306,1,10,0,1,1
54,1226,234,2,5.239316239,9,2,0,0,1
29,850,154,0,5.519480519,0,0,0,0,0
50,1077,154,0,6.993506494,6,2,0,0,1
50,996,130,0,7.661538462,9,2,0,0,1
24,545,67,0,8.134328358,3,2,0,0,1
135,4165,503,3,8.280318091,5,14,0,2,1
24,493,90,1,5.477777778,1,2,0,0,1
10,230,31,0,7.419354839,1,0,0,0,1
53,1466,205,0,7.151219512,2,4,0,0,0
306,11950,1128,15,10.59397163,10,14,0,3,0
159,5224,575,0,9.085217391,31,2,0,0,1
102,2948,428,6,6.887850467,8,1,0,0,1
30,787,128,1,6.1484375,1,13,0,2,0
68,1940,219,0,8.858447489,1,2,0,0,1
144,4421,603,3,7.331674959,1,81,2,1,0
51,1740,214,0,8.130841121,1,18,0,0,0
111,2600,422,0,6.161137441,9,2,0,0,0
28,695,107,0,6.495327103,1,12,0,1,0
151,4351,643,3,6.766718507,9,7,0,0,1
63,1495,220,0,6.795454545,3,2,0,4,1
41,1058,125,0,8.464,4,4,0,1,0
140,3942,418,1,9.43062201,5,15,0,8,0
43,1106,180,5,6.144444444,1,17,0,1,1
144,4780,445,5,10.74157303,12,6,0,0,1
34,720,90,0,8.0,5,2,0,0,0
68,1433,252,0,5.686507937,7,2,0,0,0
30,1449,164,0,8.835365854,2,8,0,0,1
28,659,118,0,5.584745763,1,12,0,1,1
78,2103,246,0,8.548780488,8,2,0,2,0
195,5970,596,6,10.01677852,21,11,0,1,1
63,1157,210,3,5.50952381,2,2,0,1,0
120,3271,369,0,8.864498645,4,3,2,0,1
37,944,163,0,5.791411043,2,2,0,0,0
34,1027,160,0,6.41875,0,0,0,0,1
164,6776,763,12,8.880733945,7,9,0,2,1
32,959,168,0,5.708333333,1,13,0,1,0
127,2096,369,0,5.680216802,24,2,0,0,0
95,1943,371,0,5.237196765,7,3,0,0,1
25,630,87,0,7.24137931,3,2,0,0,1
1150,37070,4054,121,9.144055254,71,53,5,15,0
86,3105,266,0,11.67293233,1,55,0,4,0
37,1327,130,0,10.20769231,1,14,0,1,1
51,1172,157,0,7.464968153,1,19,0,2,0
95,2462,345,0,7.136231884,5,22,0,0,0
166,4270,558,13,7.652329749,13,32,0,0,1
41,1136,154,0,7.376623377,2,17,0,1,1
88,3295,302,4,10.91059603,6,15,0,0,1
264,5288,816,0,6.480392157,24,2,0,0,0
54,2690,230,0,11.69565217,3,5,0,0,0
51,963,134,1,7.186567164,4,2,0,0,1
82,2408,385,3,6.254545455,3,10,0,9,0
50,1393,179,0,7.782122905,1,0,0,0,0
30,919,91,0,10.0989011,2,2,0,0,0
158,2800,507,0,5.522682446,19,2,0,0,0
55,1501,269,0,5.579925651,1,2,0,0,1
33,1021,189,0,5.402116402,1,12,0,2,0
53,1789,273,0,6.553113553,0,0,0,0,0
130,2263,400,0,5.6575,24,2,0,0,1
81,2161,354,2,6.104519774,2,25,0,6,0
82,1561,255,0,6.121568627,16,2,0,0,0
47,1344,201,0,6.686567164,1,14,0,0,1
134,4320,528,4,8.181818182,5,9,0,3,1
61,1494,150,0,9.96,5,6,0,0,0
174,5938,682,18,8.706744868,19,8,0,1,1
37,1136,164,0,6.926829268,3,4,0,0,1
69,3752,607,0,6.18121911,9,0,0,0,0
67,1857,318,2,5.839622642,2,8,0,2,1
49,682,143,0,4.769230769,6,2,0,0,1
63,1533,300,0,5.11,3,4,0,0,1
37,1175,120,1,9.791666667,2,5,0,0,1
24,775,131,0,5.916030534,0,0,0,0,1
90,1715,312,4,5.496794872,11,2,0,0,1
77,1281,218,0,5.876146789,14,2,0,0,0
84,3419,332,1,10.29819277,8,4,0,0,0
117,3356,385,7,8.716883117,2,2,0,1,1
79,1869,309,2,6.048543689,4,2,0,0,1
55,1182,141,0,8.382978723,3,3,0,0,0
21,555,65,0,8.538461538,12,0,0,0,1
63,1358,263,0,5.163498099,0,0,0,0,1
28,858,114,0,7.526315789,1,9,0,0,1
871,27894,3099,82,9.000968054,57,27,5,2,0
146,2820,577,0,4.887348354,12,2,0,0,0
59,958,171,0,5.602339181,10,2,0,0,0
43,1426,237,4,6.016877637,2,16,0,1,0
25,722,135,0,5.348148148,0,0,0,0,0
21,409,74,0,5.527027027,2,4,0,0,1
37,1553,181,0,8.580110497,16,2,0,0,0
101,2655,259,6,10.25096525,3,10,0,0,0
56,1617,202,1,8.004950495,7,2,0,0,1
117,2258,422,0,5.3507109,13,2,0,0,1
32,863,129,1,6.689922481,1,16,0,1,1
90,2496,304,5,8.210526316,5,8,0,0,1
72,2672,305,2,8.760655738,3,18,0,0,0
97,1900,338,0,5.621301775,12,14,0,0,1
21,710,132,0,5.378787879,0,0,0,0,0
178,4305,647,5,6.653786708,10,19,0,2,1
123,1871,389,0,4.809768638,19,2,0,0,0
41,1125,152,0,7.401315789,1,8,0,1,0
18,356,51,0,6.980392157,0,0,0,0,1
95,2850,276,0,10.32608696,6,2,0,0,1
145,3627,455,3,7.971428571,11,3,0,0,1
70,1617,203,0,7.965517241,9,8,0,0,0
59,1543,167,0,9.239520958,7,2,0,0,1
36,949,112,0,8.473214286,0,0,0,0,0
57,1074,176,1,6.102272727,10,2,0,0,1
17,232,37,0,6.27027027,1,2,0,0,0
199,6547,758,9,8.637203166,17,5,0,2,0
68,1679,219,0,7.666666667,3,10,0,0,0
59,2833,202,0,14.02475248,3,2,0,0,0
29,1297,181,0,7.165745856,1,12,0,0,0
42,1099,148,0,7.425675676,2,9,0,1,0
70,2086,210,3,9.933333333,3,9,0,0,1
17,356,78,0,4.564102564,1,5,0,1,0
84,2554,309,1,8.265372168,3,17,0,1,0
54,1070,246,0,4.349593496,3,4,0,2,0
45,1211,205,1,5.907317073,1,16,0,0,1
164,7847,850,0,9.231764706,0,0,0,0,1
62,1629,205,0,7.946341463,7,2,0,0,0
37,1034,212,5,4.877358491,1,24,0,5,0
67,1587,191,0,8.308900524,6,3,0,0,0
180,5359,455,9,11.77802198,2,7,0,0,0
41,1079,203,0,5.315270936,1,12,0,1,1
54,1581,229,0,6.903930131,2,23,0,0,0
243,6849,845,20,8.105325444,6,29,0,2,0
54,1422,137,1,10.37956204,5,2,0,0,1
692,24647,2575,64,9.571650485,32,8,0,0,0
57,895,149,0,6.006711409,1,14,0,4,0
129,4958,511,1,9.702544031,14,2,0,0,1
86,3855,280,0,13.76785714,5,5,0,2,0
22,425,63,0,6.746031746,0,0,0,0,1
55,1146,188,0,6.095744681,13,2,0,0,0
49,1446,275,3,5.258181818,1,15,0,1,0
56,992,156,0,6.358974359,3,4,0,0,0
33,832,146,1,5.698630137,1,17,0,1,1
46,695,137,1,5.072992701,4,2,0,0,1
